col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
1423,瑞士联邦铁路 BR193货运型,瑞士联邦铁路 BR193货运型,400,0,0,1,1,1423
1424,瑞士联邦铁路 BR193客货型,瑞士联邦铁路 BR193客货型,400,0,0,1,1,1424
1425,AeroLiner3000客运型,AeroLiner3000客运型,350,0,0,1,1,1425
1426,AeroLiner3000货运型,AeroLiner3000货运型,350,0,0,1,1,1426
1427,AeroLiner3000客货型,AeroLiner3000客货型,350,0,0,1,1,1427
1428,2025蛇年涂装客运型,2025蛇年涂装客运型,550,0,0,1,1,1428
1429,2025蛇年涂装货运型,2025蛇年涂装货运型,550,0,0,1,1,1429
1430,2025蛇年涂装客货型,2025蛇年涂装客货型,550,0,0,1,1,1430
1431,俄罗斯ESh2客运型,俄罗斯ESh2客运型,400,0,0,1,1,1431
1432,俄罗斯ESh2货运型,俄罗斯ESh2货运型,400,0,0,1,1,1432
1433,俄罗斯ESh2客货型,俄罗斯ESh2客货型,400,0,0,1,1,1433
1434,飞龙复兴号客运型,飞龙复兴号客运型,400,0,0,1,1,1434
1435,飞龙复兴号货运型,飞龙复兴号货运型,400,0,0,1,1,1435
1436,飞龙复兴号客货型,飞龙复兴号客货型,400,0,0,1,1,1436
1437,金色山口列车客运型,金色山口列车客运型,350,0,0,1,1,1437
1438,金色山口列车货运型,金色山口列车货运型,350,0,0,1,1,1438
1439,金色山口列车客货型,金色山口列车客货型,350,0,0,1,1,1439
1440,KCIC400AF动车组客运型,KCIC400AF动车组客运型,550,0,0,1,1,1440
1441,KCIC400AF动车组货运型,KCIC400AF动车组货运型,550,0,0,1,1,1441
1442,KCIC400AF动车组客货型,KCIC400AF动车组客货型,550,0,0,1,1,1442
1443,欧洲之星城际列车客运型,欧洲之星城际列车客运型,400,0,0,1,1,1443
1444,欧洲之星城际列车货运型,欧洲之星城际列车货运型,400,0,0,1,1,1444
1445,欧洲之星城际列车客货型,欧洲之星城际列车客货型,400,0,0,1,1,1445
1446,孔雀石3ES8型电力机车客运型,孔雀石3ES8型电力机车客运型,400,1,32,1,1,1446
1447,孔雀石3ES8型电力机车货运型,孔雀石3ES8型电力机车货运型,400,1,32,1,1,1447
1448,孔雀石3ES8型电力机车客货型,孔雀石3ES8型电力机车客货型,400,1,32,1,1,1448
